Americamysis bahia_acute,Americamysis bahia_chronic,Artemia salina_acute,Brachionus plicatilis_acute,Chaetogammarus marinus_acute,Crangon septemspinosa_acute,Crassostrea virginica_acute,Cyprinodon variegatus_acute,Cyprinodon variegatus_chronic,Danio rerio_chronic,Farfantepenaeus duorarum_acute,Fundulus heteroclitus_acute,Fundulus heteroclitus_chronic,Gadus morhua_chronic,Gasterosteus aculeatus_acute,Lepeophtheirus salmonis_acute,Lepomis macrochirus_acute,Litopenaeus vannamei_acute,Menidia beryllina_acute,Menidia menidia_acute,Mytilus galloprovincialis_chronic,Nitocra spinipes_acute,Oncorhynchus mykiss_chronic,Oncorhynchus mykiss_acute,Oryzias melastigma_chronic,Palaemonetes pugio_acute,Palaemonetes pugio_chronic,Palaemonetes sp._acute,Pimephales promelas_acute,Pimephales promelas_chronic,Raphidocelis subcapitata_acute,Rivulus marmoratus_chronic,Scolelepis fulginosa_acute,Skeletonema costatum_acute,Skeletonema costatum_chronic,Dunaliella tertiolecta_acute,Isochrysis galbana_acute,Phaeodactylum tricornutum_acute,smiles,duration,group
,,,,,,,,,,,,,,,,,,,,,,0.531478917,,,,,,,,,,,,,,,,CCNC1=NC(=NC(=N1)SC)NC(C)C,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.270025714,,,,,,,,,,,,,,,,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],1,training
,,,,,,,,,,,,,,,,,,,,,,1.079181246,,,,,,,,,,,,,,,,CCCCOC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,-0.193820026,,,,,,,,,,,,,,,,COC(=O)NC1=NC2=CC=CC=C2N1,4,training
,,,,,,,,,,,,,,,,,,,,,,1.447158031,,,,,,,,,,,,,,,,CC(C)N.C(C(=O)O)NCP(=O)(O)O,4,training
,,,,,,,,,,,,,,,,,,,,,,0.267171728,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],2,training
,,,,,,,,,,,,,,,,,,,,,,0.602059991,,,,,,,,,,,,,,,,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,14,training
,,,,,,,,,,,,,,,,,,,,,,-1.769551079,,,,,,,,,,,,,,,,Cl[Cu]Cl,8.3333,training
,,,,,,,,,,,,,,,,,,,,,,2.860338007,,,,,,,,,,,,,,,,CCOP(=O)(C(=O)N)[O-].[NH4+],11,training
,,,,,,,,,,,,,,,,,,,,,,-1.552841969,,,,,,,,,,,,,,,,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,1,training
,,,,,,,,,,,,,,,,,,,,,,-0.537602002,,,,,,,,,,,,,,,,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[O-].[Na+],1,training
,,,,,,,,,,,,,,,,,,,,,,0.698970004,,,,,,,,,,,,,,,,CN(C(=O)NC1=CC(=C(C=C1)Br)Cl)OC,2,training
,,,,,,,,,,,,,,,,,,,,,,0.635483747,,,,,,,,,,,,,,,,CCOP(=S)(OCC)SCCSCC,1,training
,,,,,,,,,,,,,,,,,,,,,,-2.30980392,,,,,,,,,,,,,,,,CC1=C(C=C(C(=C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)O)C(C)(C)C)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.876148359,,,,,,,,,,,,,,,,CCCCNC(=O)OCC#CI,2,training
,,,,,,,,,,,,,,,,,,,,,,-2.677780705,,,,,,,,,,,,,,,,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.524328812,,,,,,,,,,,,,,,,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,4,training
,,,,,,,,,,,,,,,,,,,,,,0.954242509,,,,,,,,,,,,,,,,C1=CC=C(C=C1)O,2,training
,,,,,,,,,,,,,,,,,,,,,,0.929418925,,,,,,,,,,,,,,,,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,1,training
,,,,,,,,,,,,,,,,,,,,,,1.049218023,,,,,,,,,,,,,,,,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,4,training
,,,,,,,,,,,,,,,,,,,,,,1.041392685,,,,,,,,,,,,,,,,C1=CC(=CC=C1N)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,0.301029996,,,,,,,,,,,,,,,,C1=CC=C2C(=C1)N=C(S2)[S-].[Na+],1,training
,,,,,,,,,,,,,,,,,,,,,,-0.045757491,,,,,,,,,,,,,,,,CNC(=O)OC1=CC=CC2=CC=CC=C21,4,training
,,,,,,,,,,,,,,,,,,,,,,0.84509804,,,,,,,,,,,,,,,,CC(=CC(=O)NC)OP(=O)(OC)OC,2,training
,,,,,,,,,,,,,,,,,,,,,,-0.096910013,,,,,,,,,,,,,,,,CC(CC(=O)C=C(C)C)C1CCC(=CC1)C(=O)OC,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.387216143,,,,,,,,,,,,,,,,CN1CN(C(=S)SC1)C,4,training
,,,,,,,,,,,,,,,,,,,,,,-3.22184875,,,,,,,,,,,,,,,,C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,0.832508913,,,,,,,,,,,,,,,,CNC(=O)OC1=CC=CC2=CC=CC=C21,0.5,training
,,,,,,,,,,,,,,,,,,,,,,-1.075720714,,,,,,,,,,,,,,,,COP(=O)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],1,training
,,,,,,,,,,,,,,,,,,,,,,0.84509804,,,,,,,,,,,,,,,,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.337242168,,,,,,,,,,,,,,,,C(SC#N)SC#N,1,training
,,,,,,,,,,,,,,,,,,,,,,0.73239376,,,,,,,,,,,,,,,,C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,4,training
,,,,,,,,,,,,,,,,,,,,,,0.113943352,,,,,,,,,,,,,,,,C1=CC=C(C=C1)C2=CC=CC=C2,8,training
,,,,,,,,,,,,,,,,,,,,,,0.411619706,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,-0.067019178,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,0.614897216,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],1,training
,,,,,,,,,,,,,,,,,,,,,,0.305351369,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,0.238046103,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,0.290034612,,,,,,,,,,,,,,,,CCCCOCCOC(=O)COC1=NC(=C(C=C1Cl)Cl)Cl,0.25,training
,,,,,,,,,,,,,,,,,,,,,,-1.958607315,,,,,,,,,,,,,,,,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.508638306,,,,,,,,,,,,,,,,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,2.294245716,,,,,,,,,,,,,,,,C(#N)[S-].[K+],4,training
,,,,,,,,,,,,,,,,,,,,,,1.911690159,,,,,,,,,,,,,,,,CC(=O)CC(=O)C,2,training
,,,,,,,,,,,,,,,,,,,,,,-1.187665643,,,,,,,,,,,,,,,,CN(C)C(=S)SSC(=S)N(C)C,4,training
,,,,,,,,,,,,,,,,,,,,,,1.096910013,,,,,,,,,,,,,,,,Cl[Cd]Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,-0.37675071,,,,,,,,,,,,,,,,C1=CC=C2C(=C1)NC(=S)S2,4,training
,,,,,,,,,,,,,,,,,,,,,,0.397940009,,,,,,,,,,,,,,,,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,4,training
,,,,,,,,,,,,,,,,,,,,,,-2.920818754,,,,,,,,,,,,,,,,C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,-2.102372909,,,,,,,,,,,,,,,,Cl[Cu]Cl,7,training
,,,,,,,,,,,,,,,,,,,,,,-0.207608311,,,,,,,,,,,,,,,,CC1=CC(=CC(=C1SC)C)OP(=S)(OC)OC,1,training
,,,,,,,,,,,,,,,,,,,,,,-2.602059991,,,,,,,,,,,,,,,,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,1,training
,,,,,,,,,,,,,,,,,,,,,,-1.853871964,,,,,,,,,,,,,,,,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)OC(C)C,2,training
,,,,,,,,,,,,,,,,,,,,,,1.340444115,,,,,,,,,,,,,,,,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,0.748188027,,,,,,,,,,,,,,,,C(CNC(=S)[S-])NC(=S)[S-].[Mn+2],4,training
,,,,,,,,,,,,,,,,,,,,,,-1.638272164,,,,,,,,,,,,,,,,CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1,2,training
,,,,,,,,,,,,,,,,,,,,,,0.568201724,,,,,,,,,,,,,,,,CCCCC=CCCCCCCO,2,training
,,,,,,,,,,,,,,,,,,,,,,-1.621602099,,,,,,,,,,,,,,,,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,-1.71219827,,,,,,,,,,,,,,,,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.752026733,,,,,,,,,,,,,,,,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.585026652,,,,,,,,,,,,,,,,Cl[Cd]Cl,5,training
,,,,,,,,,,,,,,,,,,,,,,-1.154281982,,,,,,,,,,,,,,,,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,5,training
,,,,,,,,,,,,,,,,,,,,,,-1.131943638,,,,,,,,,,,,,,,,Cl[Cd]Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-3.096910013,,,,,,,,,,,,,,,,C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,3.161368002,,,,,,,,,,,,,,,,CCC(C)(C#C)O,1,training
,,,,,,,,,,,,,,,,,,,,,,3.123851641,,,,,,,,,,,,,,,,CCC(C)(C#C)O,4,training
,,,,,,,,,,,,,,,,,,,,,,3.075546961,,,,,,,,,,,,,,,,CCC(C)(C#C)O,2,training
,,,,,,,,,,,,,,,,,,,,,,1.247482261,,,,,,,,,,,,,,,,CCCCCCCCO,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.292429824,,,,,,,,,,,,,,,,C1=CC(=C(C(=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl)Cl,30,training
,,,,,,,,,,,,,,,,,,,,,,3.096910013,,,,,,,,,,,,,,,,CCC(C)(C#C)O,4,training
,,,,,,,,,,,,,,,,,,,,,,0.176091259,,,,,,,,,,,,,,,,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C,3,training
,,,,,,,,,,,,,,,,,,,,,,-0.585026652,,,,,,,,,,,,,,,,Cl[Zn]Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,0.602059991,,,,,,,,,,,,,,,,CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,2.06069784,,,,,,,,,,,,,,,,C(C(=O)O)NCP(=O)(O)O,1,training
,,,,,,,,,,,,,,,,,,,,,,0.301029996,,,,,,,,,,,,,,,,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,3,training
,,,,,,,,,,,,,,,,,,,,,,0.875061264,,,,,,,,,,,,,,,,CC(C)N.C(C(=O)O)NCP(=O)(O)O,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.096910013,,,,,,,,,,,,,,,,C1=CC(=C(C=C1Cl)Cl)O,27,training
,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,0.73239376,,,,,,,,,,,,,,,,CCCCOCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-2.26760624,,,,,,,,,,,,,,,,Cl[Cd]Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,0.477121255,,,,,,,,,,,,,,,,CCCCCCCCCC(=O)C,4,training
,,,,,,,,,,,,,,,,,,,,,,1.857332496,,,,,,,,,,,,,,,,CCCCCC(C)(CC)C(=O)NC,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.251811973,,,,,,,,,,,,,,,,CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC,1,training
,,,,,,,,,,,,,,,,,,,,,,1.62324929,,,,,,,,,,,,,,,,CC(C)(C)C1=NN=C(N(C1=O)N)SC,4,training
,,,,,,,,,,,,,,,,,,,,,,1.029383777,,,,,,,,,,,,,,,,C1=CC=C(C=C1)S(=O)(=O)OC2=CC=C(C=C2)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,-0.93930216,,,,,,,,,,,,,,,,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.568636236,,,,,,,,,,,,,,,,C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F,4,training
,,,,,,,,,,,,,,,,,,,,,,1.176091259,,,,,,,,,,,,,,,,CC1=CC(=CC(=C1N(C)C)C)OC(=O)NC,4,training
,,,,,,,,,,,,,,,,,,,,,,0.568201724,,,,,,,,,,,,,,,,CC1CCC2(C3(CC4(C5(C(C(C3(C5(C2(C1O)O4)O)O)OC(=O)C6=CC=CN6)(C(C)C)O)C)O)C)O,1,training
,,,,,,,,,,,,,,,,,,,,,,0.146128036,,,,,,,,,,,,,,,,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,4,training
,,,,,,,,,,,,,,,,,,,,,,1.056904851,,,,,,,,,,,,,,,,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,4,training
,,,,,,,,,,,,,,,,,,,,,,0.176091259,,,,,,,,,,,,,,,,C(C[O-])N.C(C[O-])N.[Cu+2],4,training
,,,,,,,,,,,,,,,,,,,,,,-0.337242168,,,,,,,,,,,,,,,,C1=C(C(=CC(=C1Cl)Cl)Cl)O,4,training
,,,,,,,,,,,,,,,,,,,,,,0.176091259,,,,,,,,,,,,,,,,CCCCOCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,-0.823908741,,,,,,,,,,,,,,,,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.619788758,,,,,,,,,,,,,,,,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O,1,training
,,,,,,,,,,,,,,,,,,,,,,-3.698970004,,,,,,,,,,,,,,,,CCCCCCC1C(C(OC(=O)C(C(OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C,2,training
,,,,,,,,,,,,,,,,,,,,,,-2.366531544,,,,,,,,,,,,,,,,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,0.633468456,,,,,,,,,,,,,,,,CC1=C(C=CC(=C1)Cl)OCCCC(=O)O,1,training
,,,,,,,,,,,,,,,,,,,,,,2.344392274,,,,,,,,,,,,,,,,CCC12COCN1COC2,4,training
,,,,,,,,,,,,,,,,,,,,,,0.664641976,,,,,,,,,,,,,,,,CNC(=O)OC1=CC=CC2=CC=CC=C21,1,training
,,,,,,,,,,,,,,,,,,,,,,3.743509765,,,,,,,,,,,,,,,,CC(=O)C,4,training
,,,,,,,,,,,,,,,,,,,,,,0.537819095,,,,,,,,,,,,,,,,CNC(=O)OC1=CC=CC2=CC=CC=C21,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.075720714,,,,,,,,,,,,,,,,C1=CC=C(C=C1)COC(=O)CBr,4,training
,,,,,,,,,,,,,,,,,,,,,,0.541579244,,,,,,,,,,,,,,,,CCC1CCCC(C(C(=O)C2=CC3C(C2CC(=O)O1)CCC4C3CC(C4)OC5C(C(C(C(O5)C)OC)OCC)OC)C)OC6CCC(C(O6)C)N(C)C,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.634512015,,,,,,,,,,,,,,,,C1=CC(=C(C(=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,0.612783857,,,,,,,,,,,,,,,,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC=C2C3CC3C4CC4,4,training
,,,,,,,,,,,,,,,,,,,,,,-3.096910013,,,,,,,,,,,,,,,,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,4.2083,training
,,,,,,,,,,,,,,,,,,,,,,0.750508395,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,0.255272505,,,,,,,,,,,,,,,,CCCCOCCOC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,2.255272505,,,,,,,,,,,,,,,,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O,4,training
,,,,,,,,,,,,,,,,,,,,,,2.591064607,,,,,,,,,,,,,,,,CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,4,training
,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],1,training
,,,,,,,,,,,,,,,,,,,,,,0.361727836,,,,,,,,,,,,,,,,C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,-1.93930216,,,,,,,,,,,,,,,,CCOP(=S)(OCC)SCSC(C)(C)C,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.292429824,,,,,,,,,,,,,,,,CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.050609993,,,,,,,,,,,,,,,,CN1C(=O)C2=C(S1)CCC2,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.657577319,,,,,,,,,,,,,,,,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,-0.995678626,,,,,,,,,,,,,,,,CC(C1=CC=CC=C1)OC(=O)C=C(C)OP(=O)(OC)OC,1,training
,,,,,,,,,,,,,,,,,,,,,,-1.207608311,,,,,,,,,,,,,,,,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,0.25,training
,,,,,,,,,,,,,,,,,,,,,,-1.647817482,,,,,,,,,,,,,,,,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.27572413,,,,,,,,,,,,,,,,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,1,training
,,,,,,,,,,,,,,,,,,,,,,-0.468521083,,,,,,,,,,,,,,,,CCOC(=O)C1=NOC(C1)(C2=CC=CC=C2)C3=CC=CC=C3,4,training
,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.045757491,,,,,,,,,,,,,,,,CCCCOCCOC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl,3,training
,,,,,,,,,,,,,,,,,,,,,,-3.397940009,,,,,,,,,,,,,,,,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,4,training
,,,,,,,,,,,,,,,,,,,,,,-2.769551079,,,,,,,,,,,,,,,,CC(C)(C[Sn](CC(C)(C)C1=CC=CC=C1)(CC(C)(C)C2=CC=CC=C2)O[Sn](CC(C)(C)C3=CC=CC=C3)(CC(C)(C)C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5)C6=CC=CC=C6,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.698970004,,,,,,,,,,,,,,,,CCCCOC(=O)C1C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C(=O)OCCCC,1,training
,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Ni+2],1,training
,,,,,,,,,,,,,,,,,,,,,,-0.838631998,,,,,,,,,,,,,,,,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,0.217483944,,,,,,,,,,,,,,,,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,1,training
,,,,,,,,,,,,,,,,,,,,,,0.785329835,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,-1.769551079,,,,,,,,,,,,,,,,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.602059991,,,,,,,,,,,,,,,,C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.119186408,,,,,,,,,,,,,,,,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,4,training
,,,,,,,,,,,,,,,,,,,,,,-2.15490196,,,,,,,,,,,,,,,,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,1,training
,,,,,,,,,,,,,,,,,,,,,,-1.795880017,,,,,,,,,,,,,,,,C=C1C(C2(C(C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)(CCl)CCl,1,training
,,,,,,,,,,,,,,,,,,,,,,1.041392685,,,,,,,,,,,,,,,,C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N,4,training
,,,,,,,,,,,,,,,,,,,,,,0.176091259,,,,,,,,,,,,,,,,CC1=CC(=C(C(=C1)OC(=O)NC)C)C,1,training
,,,,,,,,,,,,,,,,,,,,,,1.235528447,,,,,,,,,,,,,,,,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.966576245,,,,,,,,,,,,,,,,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,2,training
,,,,,,,,,,,,,,,,,,,,,,-0.347753659,,,,,,,,,,,,,,,,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,1,training
,,,,,,,,,,,,,,,,,,,,,,2.11058971,,,,,,,,,,,,,,,,C=O,4,training
,,,,,,,,,,,,,,,,,,,,,,0.301029996,,,,,,,,,,,,,,,,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,1.477121255,,,,,,,,,,,,,,,,CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,4,training
,,,,,,,,,,,,,,,,,,,,,,-2.045757491,,,,,,,,,,,,,,,,CCC1=CC=C(C=C1)C(C2=CC=C(C=C2)CC)C(Cl)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,-2.677780705,,,,,,,,,,,,,,,,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,4,training
,,,,,,,,,,,,,,,,,,,,,,1.397940009,,,,,,,,,,,,,,,,COP(=O)(N)SC,4,training
,,,,,,,,,,,,,,,,,,,,,,-0.008773924,,,,,,,,,,,,,,,,CCCCOCCOC(=O)COC1=NC(=C(C=C1Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,-1.494850022,,,,,,,,,,,,,,,,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,4,training
,,,,,,,,,,,,,,,,,,,,,,2.255272505,,,,,,,,,,,,,,,,CCCN(CCC)C(=O)SCC,4,training
,,,,,,,,,,,,,,,,,,,,,,0.45331834,,,,,,,,,,,,,,,,CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,4,training
,,,,,,,,,,,,,,,,,,,,,,0.294466226,,,,,,,,,,,,,,,,C(Cl)(Cl)(Cl)Cl,27,training
,,,,,,,,,,,,,,,,,,,,,,0.305351369,,,,,,,,,,,,,,,,C(Cl)(Cl)(Cl)Cl,23,training
,,,,,,,,,,,,,,,,,,,,,,0.204119983,,,,,,,,,,,,,,,,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,1,training
,,,,,,,,,,,,,,,,,,,,,,0.079181246,,,,,,,,,,,,,,,,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,2,training
,,,,,,,,,,,,,,,,,,,,,,-0.351639989,,,,,,,,,,,,,,,,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-],0.3333,training
,,,,,,,,,,,,,,,,,,,,,,-3.045757491,,,,,,,,,,,,,,,,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,2,training
